Date,Year,Month,StartupName,IndustryVertical,SubVertical,CityLocation,InvestorsName,InvestmentType,NewAmountUSD
2015-11-26,2015,11,Stelae,Content Management Software Solutions,Chennai,Earlsfield Capital,Private Equity,Undisclosed Investors,0.0
2015-11-26,2015,11,GoQii,Fitness Tracking Management Solutions,Mumbai,"New Enterprise Associates, Cheetah Mobile",Private Equity,Undisclosed Investors,13400000.0
2015-11-26,2015,11,Grofers,Hyper-local Grocery Delivery platform,Gurgaon,"Softbank, Tiger Global, Sequoia Capital, Apoletto Managers",Private Equity,Undisclosed Investors,120000000.0
2015-11-26,2015,11,Pluss,Hyperlocal healthcare product Delivery Service provider,Gurgaon,"IDG Ventures, M & S partners, Powerhouse Ventures (USA).",Private Equity,Undisclosed Investors,1000000.0
2015-11-26,2015,11,KountMoney,Online Lending Marketplace,Bangalore,"Tracxn, Ashish Goenka & Others",Seed Funding,Undisclosed Investors,0.0
2015-11-27,2015,11,StayGlad,On Demand Beauty Services Platform,Bangalore,"Bessemer Venture Partners, Anil Chopra",Private Equity,Undisclosed Investors,0.0
2015-11-27,2015,11,JustRide,Self Driven Rental Car Platform,Mumbai,N/A,Private Equity,Undisclosed Investors,2000000.0
2015-11-27,2015,11,Fastudent,Education Content etailer,Noida,Ashish Gupta,Seed Funding,Undisclosed Investors,0.0
2015-11-27,2015,11,LearnOn,Clud based Learning platform,Chennai,JMR Infotech India Pvt Ltd,Seed Funding,Undisclosed Investors,0.0
2015-11-27,2015,11,Talentrack,Talent Exchange & Talent Services Marketplace,New Delhi,Unigrowth Inc,Seed Funding,Undisclosed Investors,0.0
2015-11-28,2015,11,M-TAXI,Two-Wheeler Taxi Service,Gurgaon,"Mandeep Singh, Jairaj Singh",Seed Funding,Undisclosed Investors,0.0
2015-11-30,2015,11,Baxi,Two-Wheeler Taxi Service,Gurgaon,"Manish Kheterpal, Alok Mittal,  Puneet Dalmia,",Seed Funding,Undisclosed Investors,1450000.0
2015-11-30,2015,11,Superhero Brands,character merchandize sales platform,Mumbai,DSG Consumer Partners,Seed Funding,Undisclosed Investors,540000.0
2015-11-30,2015,11,MoMagic,Mobile Application Developer,New Delhi,FIH Mobile Ltd,Private Equity,Undisclosed Investors,0.0
2015-11-30,2015,11,QikPod,Ecommerce Delivery locker services,Bangalore,"Flipkart, Accel Partners, Delhivery, Foxconn",Private Equity,Undisclosed Investors,9000000.0
2015-11-30,2015,11,Butterfly Interactive,extra curricular activities marketplace app,New Delhi,Undisclosed investors,Seed Funding,Undisclosed Investors,0.0
2015-11-30,2015,11,Bro4U,Hyperlocal Online Home services provider,Bangalore,Sargod Ventures,Seed Funding,Undisclosed Investors,0.0
2015-02-03,2015,2,TrulyMadly.com,"Helion Venture Partners, Kae Capital",Private Equity,"5,500,000",Series A,,0.0
2015-02-03,2015,2,InstaLively,Group of Angel Investors,Seed Funding,"120,000",Undisclosed Investors,,0.0
2015-03-03,2015,3,Vserv,"Maverick Capital, IDG Ventures India",Private Equity,"15,000,000",Undisclosed Investors,,0.0
2015-03-03,2015,3,Intruo.com,"Ashutosh Lawania, Alok Goel & others",Seed Funding,N/A,Undisclosed Investors,,0.0
2015-05-03,2015,5,Niffler,SAIF Partners,Seed Funding,"1,000,000",Undisclosed Investors,,0.0
2015-05-03,2015,5,CustomFurnish.com,"Madhukar Gangadi, Satish Reddy, Srini Raju, Srini Koppolu & SIDBI",Private Equity,"2,500,000",Undisclosed Investors,,0.0
2015-06-03,2015,6,MapMyGenome,Rajan Anandan & other angel investors,Private Equity,"1,200,000",Undisclosed Investors,,0.0
2015-09-03,2015,9,Crowdfire (formerly Justunfollow),Kalaari Capital,Private Equity,"2,500,000",Undisclosed Investors,,0.0
2015-09-03,2015,9,Bite Club,"Powai Lake Ventures, Aneesh Reddy, Ashish Kashyap, Alok Mittal",Seed Funding,"500,000",Undisclosed Investors,,0.0
2015-10-03,2015,10,Localbanya,Shrem Strategies,Private Equity,N/A,Series B,,0.0
2015-11-03,2015,11,Appedo,Undisclosed Investors,Seed Funding,"1,000,000",Undisclosed Investors,,0.0
2015-11-03,2015,11,Fitraq.com,Tarun Arora,Seed Funding,"150,000",Undisclosed Investors,,0.0
2015-11-03,2015,11,ChargeBee,"Tiger Global, Accel Partners",Private Equity,"5,000,000",Series B,,0.0
2015-11-03,2015,11,Groupon India,Sequoia Capital,Private Equity,"20,000,000",Undisclosed Investors,,0.0
2015-12-03,2015,12,Process 9,"IAN Ventures, Alok Sharma, Kris Gopalakrishnan, Saurabh Srivastava, Ajai Chowdhry",Seed Funding,N/A,Undisclosed Investors,,0.0
2015-12-03,2015,12,MoonFrog Labs,"Tiger Global, Sequoia Capital.",Private Equity,"15,000,000",Series A,,0.0
2015-03-13,2015,3,Foodpanda,Rocket Internet AG & others,Private Equity,"110,000,000",Series C,,0.0
2015-03-13,2015,3,Paytm,Ratan Tata,Private Equity,N/A,More details,,0.0
2015-03-13,2015,3,DiabetOmics,"VentureEast,  Varaprasad Reddy",Private Equity,"5,000,000",Series C,,0.0
2015-03-13,2015,3,Qyk,"Powai Lake Ventures, Zishan Hayath, Abhishek Goyal, Sahil Barua",Seed Funding,N/A,Undisclosed Investors,,0.0
2015-03-14,2015,3,Daily Rounds,"Kae Capital, GSF, Teruhide Sato",Seed Funding,"500,000",Undisclosed Investors,,0.0
2015-03-14,2015,3,Orobind,"Zishaan Hayath, Lalit Mangal, Harpreet Singh Grover",Seed Funding,"200,000",Undisclosed Investors,,0.0
2015-03-14,2015,3,Routofy,"Kunal Bahl, Rohit Bansal",Seed Funding,N/A,Undisclosed Investors,,0.0
2015-03-16,2015,3,Digital Gorkha,Ramesh kavediya,Seed Funding,"166,000",Undisclosed Investors,,0.0
2015-03-16,2015,3,NestAway,"IDG Ventures, Naveen Tewari",Seed Funding,"1,300,000",Undisclosed Investors,,0.0
2015-03-16,2015,3,The Better India,I-cube-N,Seed Funding,"166,000",Undisclosed Investors,,0.0
2015-03-16,2015,3,Meru Cabs,Value Fund Advisors,Private Equity,"50,000,000",Undisclosed Investors,,0.0
2015-03-17,2015,3,GolfLAN,YourNest Angel Fund,Seed Funding,N/A,Undisclosed Investors,,0.0
2015-03-18,2015,3,Drivestream,Wipro,Private Equity,"5,000,000",Undisclosed Investors,,0.0
2015-03-18,2015,3,wWhere,Group of Angel Investors,Seed Funding,"200,000",Undisclosed Investors,,0.0
2015-03-18,2015,3,GoJavas,Snapdeal,Private Equity,N/A,"Minority stake, Strategic",,0.0
2015-03-19,2015,3,Tripoto,"IDG Ventures, Outbox Ventures",Private Equity,"2,000,000",Pre-Series A,,0.0
2015-03-19,2015,3,Graphic India,"CA Media LP,  Start Media.",Seed Funding,"2,800,000",Undisclosed Investors,,0.0
2015-03-20,2015,3,Harness Handitouch,Armat Group,Private Equity,N/A,Series A,,0.0
2015-03-20,2015,3,Lets Corp,Wu Chay Chin,Seed Funding,"3,000,000",Undisclosed Investors,,0.0
2015-03-20,2015,3,CollateBox,LetsVenture,Seed Funding,"180,000",Undisclosed Investors,,0.0
2015-03-20,2015,3,Mahindra First Choice,Valiant Capital,Private Equity,"15,000,000",Series B,,0.0
2015-03-21,2015,3,Round One,"HT Media, Arun Duggal",Seed Funding,N/A,Undisclosed Investors,,0.0
2015-03-23,2015,3,RazorPay,Y Combinator,Seed Funding,"120,000",Undisclosed Investors,,0.0
2015-03-23,2015,3,Mosambee,RVCF and SIDBI,Private Equity,N/A,Series B,,0.0
2015-03-24,2015,3,Furlenco,LightBox Ventures,Private Equity,"6,000,000",Series A,,0.0
2015-03-24,2015,3,Cubito,Sol Primero,Seed Funding,"160,000",Undisclosed Investors,,0.0
2015-03-25,2015,3,Teabox,"JAFCO Asia, Keystone Group, Dragoneer Investment, Accel Partners",Private Equity,"6,000,000",Series A,,0.0
2015-03-25,2015,3,Artoo,"Accion Venture Labs, Rianta Capital",Private Equity,"500,000",Series A,,0.0
2015-03-25,2015,3,Fxkart.com,"Dr Mushtaq Shah, Dr Faraz Naqvi",Seed Funding,"2,000,000",Undisclosed Investors,,0.0
2015-03-25,2015,3,Rozgar Mela,"Impact Investment Holding, Upaya Social Ventures",Seed Funding,N/A,Undisclosed Investors,,0.0
2015-03-25,2015,3,OYO Rooms,"Greenoaks capital, Sequoia Capital, LightSpeed Ventures",Private Equity,"25,000,000",Series A,,0.0
2015-03-26,2015,3,Roposo.com,"Tiger Global Management, Indian Quotient, Binny Bansal",Private Equity,"5,000,000",Series A,,0.0
2015-03-26,2015,3,Teewe,"Sequoia Capital, India Quotient",Seed Funding,"1,750,000",Undisclosed Investors,,0.0
2015-03-26,2015,3,ePoise,Undisclosed,Seed Funding,N/A,Undisclosed Investors,,0.0
2015-03-27,2015,3,Urjas,Solidarity Venture Capital & others,Seed Funding,"100,000",Undisclosed Investors,,0.0
2015-03-27,2015,3,Chargein,Pittie Group,Seed Funding,"100,000",Undisclosed Investors,,0.0
2015-03-28,2015,3,Yogurt Labs,"Nick Adams, Kiran Bhat, Family Pot Investments LLP",Seed Funding,"115,000",Undisclosed Investors,,0.0
2015-03-28,2015,3,LimeRoad.com,"Tiger Global, Matrix Partners, Lightspeed Venture Partners",Private Equity,"30,000,000",Undisclosed Investors,,0.0
2015-03-28,2015,3,Team Indus,"Nandan Nilekani, Rajiv Mody, Ajai Chowdhary",Private Equity,"1,500,000",Pre-Series A,,0.0
2015-03-30,2015,3,Arohan Financial Services,Tano Capital,Private Equity,"10,000,000",Undisclosed Investors,,0.0
2015-03-30,2015,3,BillDesk,TA Associates,Private Equity,"75,000,000",Incremental Capital,,0.0
2015-03-31,2015,3,Triphobo,"Mayfield Ventures, Kalaari Capital",Private Equity,"3,000,000",Series B (More Here),,0.0
2015-03-31,2015,3,Aryaka,"Trinity Ventures, InterWest Partners, Mohr Davidow Ventures, Presidio Ventures",Private Equity,"16,000,000",Series D,,0.0
2015-03-31,2015,3,Appsdaily,"Zodius Capital, Ru-Net, Kalaari Capital,  Qualcomm Ventures",Private Equity,"16,000,000",Series C,,0.0
2016-01-11,2016,1,PickMyLaundry,Consumer Internet,On-Demand Washing & Dry Cleaning Services,Delhi,"Kedar Lele, GHV Accelerator",Seed Funding,200000.0
2016-02-11,2016,2,FreshDesk,Consumer Internet,SAAS Based HelpDesk Services,Chennai,"Sequoia Capital India, Accel Partners",Private Equity,55000000.0
2016-02-11,2016,2,LaundryAnna,Consumer Internet,On-Demand Washing & Dry Cleaning Services,Bengaluru,Undisclosed Investors,Seed Funding,150000.0
2016-02-11,2016,2,LetsMD,Consumer Internet,Healthcare Services Comparison Platform,Delhi,"Calcutta Angels Network, LetsVenture, Anupam Mittal, Currae Healthtech Fund",Seed Funding,0.0
2016-02-11,2016,2,Sattviko,Food & Beverage,Health Food Restaurant Chain,Delhi,"Raman Roy, Ashish Gupta, Yogesh Andlay, Vaibhav Jain",Seed Funding,0.0
2016-03-11,2016,3,Zarget,Technology,SaaS-based web optimisation and marketing platform,Chennai,Sequoia India,Private Equity,6000000.0
2016-03-11,2016,3,DoSelect,Consumer Internet,Skill Showcasing platform,Bengaluru,"3one4 Capital, Mumbai Angels, Aarin Capital",Seed Funding,0.0
2016-03-11,2016,3,EasyPolicy,Consumer Internet,Online insurance Portal,Noida,"Unilazer Ventures,",Private Equity,10000000.0
2016-04-11,2016,4,Browntape,Technology,cloud-based software solutions company,Goa,Gati Ltd,Private Equity,0.0
2016-04-11,2016,4,Connect India,Logistics,Last mile Delivery Network,Bengaluru,Aavishkaar Venture Management,Private Equity,1000000.0
2016-04-11,2016,4,Corseco,Technology,AI-based Software as a Service Solution provider,Delhi,"Ameera Shah, Vivek Bhargava",Seed Funding,150000.0
2016-04-11,2016,4,vImmune,Consumer Internet,Immunisation Management Platform,Bengaluru,Undisclosed investor,Seed Funding,0.0
2016-04-11,2016,4,The Gourmet Jar,eCommerce,Gourmet Food etailer,Noida,Chandigarh Angels Network,Seed Funding,0.0
2016-05-11,2016,5,Medzin,eCommerce,Online ordering & Delivery of medicines,Delhi,A M Sikander,Seed Funding,45000.0
2016-05-11,2016,5,Bizongo,eCommerce,Packaging Material Marketplace,Mumbai,"IDG Ventures, Accel Partners",Private Equity,3000000.0
2016-07-11,2016,7,Rivigo,Technology,Technology based Logistics platform,Gurugram,Warburg Pincus,Private Equity,75000000.0
2016-07-11,2016,7,JustRide,Consumer Internet,Online Car Sharing platform,Mumbai,"Justin Kan, Qasar Younis, Paul Bucche, Susa Ventures, Kima Ventures, Axan Venture, SCM Holdings",Private Equity,3000000.0
2016-09-11,2016,9,IIM Jobs,Consumer Internet,Online Job Portal,Delhi,India Quotient,Private Equity,2000000.0
2016-09-11,2016,9,Square Yards,Consumer Internet,Online Property Search Portal,Gurugram,ADAG Reliance Private Equity,Private Equity,12000000.0
2016-10-11,2016,10,GolfLAN,Consumer Internet,Golf Session Online Bookings platform,Delhi,"YourNest Angel Fund, iSON",Private Equity,1000000.0
2016-10-11,2016,10,Yottaasys,Technology,Data Sciences platform,Bengaluru,Gleevoaz Ventures,Private Equity,0.0
2016-10-11,2016,10,Tone Tag,Technology,Contactless Payment Solution,Bengaluru,"Arun Seth, T.V. Mohandas Pai, Anand Chandrasekaran, Deepak Ghaisas",Private Equity,0.0
2016-11-11,2016,11,Life in Control,Consumer Internet,Online Diabetes Management platform,Gurugram,RoundGlass Partners,Private Equity,0.0
2016-11-14,2016,11,Active.ai,Technology,Banking & Fintech Platform,Singapore,"Kalaari Capital, IDG Ventures India",Private Equity,3000000.0
2016-11-14,2016,11,ElasticRun,Technology,Tech driven Logistic & distribution platform,Pune,"Kalaari Capital, Norwest Venture Partners",Private Equity,2000000.0
2016-11-15,2016,11,NoBroker,Consumer Internet,Online Rental discovery,Bengaluru,Vijay Shekhar Sharma,Seed Funding,0.0
2016-11-15,2016,11,Zefo,eCommerce,Used Furniture & Appliances Marketplace,Bengaluru,"Sequoia India, BEENEXT, Helion Ventures",Private Equity,6000000.0
2016-11-15,2016,11,PlaySimple,Technology,Mobile Gaming portal,Bengaluru,"SAIF Partners, IDG Ventures India",Private Equity,4000000.0
2016-11-16,2016,11,Stasis Labs,Technology,Cloud based  health monitoring platform,Bengaluru,"RTP-HC, Wonder Ventures, Techstars Ventures & Others",Private Equity,5000000.0
2016-11-17,2016,11,Scienaptic,Technology,Data Analytics platform,Bengaluru,Pramod Bhasin,Seed Funding,0.0
2016-11-17,2016,11,Koovs,eCommerce,Fashion eTailer,Delhi,Times of India Group & Existing investors,Private Equity,13500000.0
2016-11-17,2016,11,Lawrato,Consumer Internet,Free Legal Advice,Delhi,Indian Angel Network,Seed Funding,0.0
2016-11-17,2016,11,Trip Tap Toe,Consumer Internet,Online Travel Portal,Gurugram,R.S Sharma,Seed Funding,0.0
2016-11-17,2016,11,Pictor Imaging,Consumer Internet,Product Photography Mobile App,Mumbai,Quarizon,Seed Funding,147000.0
2016-11-18,2016,11,GramCover,Finance,Insurance Marketplace for the Rural Sector,Delhi,Omnivore Capital,Seed Funding,1000000.0
2016-11-18,2016,11,AerMed,eCommerce,Online Pharmacy,Mumbai,Hitesh Windlass,Seed Funding,0.0
2016-11-18,2016,11,WorkIndia,Consumer Internet,Job Board for Clue Collar Jobs,Mumbai,Asuka Holdings,Seed Funding,0.0
2016-11-21,2016,11,Bats on delivery,Consumer Internet,"Online food, Grocery ordering & Delivery",Gurugram,Devdeep Singh,Seed Funding,90000.0
2016-11-21,2016,11,numberz.in,Technology,Cash Flow Management Solution for Businesses,Gurugram,"Kae Capital, Khosla Impact",Seed Funding,650000.0
2016-11-22,2016,11,Housing.com,Consumer Internet,Real Estate Portal,Mumbai,Softbank Group,Private Equity,5000000.0
2016-11-22,2016,11,Awesummly,Consumer Internet,Short News Mobile App,Bengaluru,"Vivek Bhargava, Ameera Shah",Seed Funding,147000.0
2016-11-22,2016,11,VoLT,Consumer Internet,Ed-Tech Platform,Mumbai,YMS Mobitech,Seed Funding,0.0
2016-11-22,2016,11,Vymo,Technology,SaaS-based predictive analytics platform,Bengaluru,Sequoia India,Private Equity,5000000.0
2016-11-22,2016,11,ShubhLoans,Technology,Consumer Finance & Credit Score platform,Bengaluru,"Sanjai Vohra, V. Bunty Bohra",Seed Funding,0.0
2016-11-22,2016,11,Noddapp,Consumer Internet,App based networking platform,Mumbai,Undisclosed multiple investors,Seed Funding,147000.0
2016-11-23,2016,11,Knowlarity,Consumer Internet,Cloud Telephony Platform,Bengaluru,"Delta Partners, Sequoia India,  Mayfield, Blacksoil, Trifecta Capital",Private Equity,20000000.0
2016-11-23,2016,11,Infisecure,Technology,Bot Protection Solutions,Mumbai,"IDG Ventures, Axilor Ventures",Seed Funding,600000.0
2016-11-23,2016,11,Udaan,eCommerce,B2B Marketplace,Bengaluru,"Lightspeed Venture Partners India, Lightspeed US",Private Equity,10000000.0
2016-11-24,2016,11,FroyoFit,Consumer Internet,Fitness Discovery Platform,Indore,Dr. Pooja Gandhi,Seed Funding,0.0
2016-11-24,2016,11,Betterplace,Consumer Internet,Background Verification Services,Bengaluru,Venture Highway,Seed Funding,0.0
2016-11-24,2016,11,ShareChat,Consumer Internet,Local Language Social Networking Platform,Mumbai,"Lightspeed India Partners, SAIF Partners, India Quotient, Venture Highway",Private Equity,4000000.0
2016-11-24,2016,11,UClean,Consumer Internet,Tech Enabled Laundry Service Provider,Gurugram,Franchise India,Private Equity,0.0
2016-11-24,2016,11,Servify,Consumer Internet,Personal Device Assistant App,Mumbai,"Blume Ventures, BEENEXT, Barkawi Holdings GmbH, TM Service Technology Holdings Gmbh, Sreevathsa Prabhakar",Private Equity,0.0
2016-11-25,2016,11,Hubilo,Consumer Internet,End-to-end Event Organizers Solutions,Ahmedabad,"Girish Mathrubootham, VC Karthic, Miten Mehta, Umasankar Nistala, Rakesh Patel, Akash Bhavsar, Jeevanandhan Rajagopal, Vikas Chadha & Others",Seed Funding,0.0
2016-11-25,2016,11,FunOnGo,Consumer Internet,Digital Media Content and Distribution platform,Mumbai,Reliance Entertainment,Private Equity,0.0
2016-11-25,2016,11,121Policy,Consumer Internet,Online Insurance Platform,Kolkata,Xelpmoc,Seed Funding,0.0
2016-11-26,2016,11,TapChief,Consumer Internet,Professional Expert Advice Platform,Bengaluru,"Paytm, Aprameya Radhakrishna, Subramanya Venkat, Venk Krishnan",Seed Funding,0.0
2016-11-28,2016,11,Kloseby,Consumer Internet,proximity based  Rewards platform,Bengaluru,Undisclosed Investor,Seed Funding,100000.0
2016-11-28,2016,11,WholeSaleBox,eCommerce,B2B Wholesale Apparel Marketplace,Jaipur,"Manish Maheshwari, Contrarian Vriddhi Fund",Private Equity,2000000.0
2016-11-29,2016,11,Crossahead,Consumer Internet,Creative Artists Discovery & Booking platform,Noida,Mohit Sharma,Seed Funding,0.0
2016-11-29,2016,11,Affordplan,Consumer Internet,Savings platform for Medical Expenses,Delhi,"Prime Venture Partners, Kalaari Capital",Private Equity,3000000.0
2016-11-30,2016,11,HandyTrain,Consumer Internet,Mobile App for SAAS based Training,Goa,"Silver Range Investments, Lumina Datamatics, Shun Yoshida & Others",Private Equity,1000000.0
2016-11-30,2016,11,ShopsUp,eCommerce,Hyperlocal Shopping App,Bengaluru,"Anand Sankeshwar, Yang Shu",Seed Funding,963000.0
2016-11-30,2016,11,Indofash,eCommerce,Ethnic Indian Fashion Marketplace,Bengaluru,"Shekhar Sahu, Nitesh Pant",Seed Funding,150000.0
2016-11-30,2016,11,Entropika,Technology,"AI, Machine learning Solutions",Bengaluru,"Dileep Bhatt, Milind Chaudhary",Seed Funding,200000.0
2016-11-30,2016,11,MarianaIQ,Technology,AI-driven B2B marketing platform,Bengaluru,Exfinity Venture Partners,Private Equity,2000000.0
2016-11-30,2016,11,Chai Thela,Food & Beverage,Quick Service Restaurants,Noida,Quarizon,Seed Funding,218000.0
2016-11-30,2016,11,Interviewpad,Technology,Engineering Interview facilitation platform,Pune,Krishna Rokhale,Seed Funding,100000.0
2016-11-30,2016,11,Math Buddy,Consumer Internet,Online Math Learn,Vadodara,Menterra Social Impact Fund,Seed Funding,440000.0
2016-11-30,2016,11,Pulse,Consumer Internet,Campus Social Networking App,Bengaluru,SAIF Partners,Private Equity,500000.0
2016-11-30,2016,11,MonkeyBox,Consumer Internet,Healthy Food Delivery platform,Bengaluru,Blume Ventures & Others,Seed Funding,0.0
2016-11-30,2016,11,Carcrew.in,Consumer Internet,Online Car repair Marketplace,Mumbai,TVS Group,Seed Funding,500000.0
2017-02-11,2017,2,Prest Loans,Finance,Business & SME Loans provider,Delhi,"Manish Poddar, Arun Garg, Parmeshwar Sharma",Seed Funding,570000.0
2017-02-11,2017,2,AadharAPI.com,Technology,Aadhaar-based API provider,Pune,CIO Angel Network,Seed Funding,0.0
2017-02-11,2017,2,FreshBoxx,ECommerce,Online Grocery Store,Bengaluru,Jayant Humbarwadi,Seed Funding,0.0
2017-03-11,2017,3,Vagupu,Technology,Online Tutorial Marketplace,Bengaluru,Undisclosed Investors,Seed Funding,1000000.0
2017-03-11,2017,3,HalaPlay,Consumer Internet,Online Fantasy Games,Mumbai,"Kae Capital Management, Nazara Technologies",Seed Funding,0.0
2017-03-11,2017,3,Kalpnik Technologies,Technology,VR based Spiritual platform,Bengaluru,Venture Catalysts,Seed Funding,500000.0
2017-04-11,2017,4,Hevo Data,Technology,Real time data analytics & reporting,Bengaluru,IDG Ventures India,Private Equity,1000000.0
2017-06-11,2017,6,Smart Karma,Technology,Financial Technology Research Platform,Bengaluru,IDG Ventures India,Private Equity,0.0
2017-06-11,2017,6,Leverage Edu,ECommerce,Online platform for Higher Education Services,Delhi,"Alok Mittal, Deepak Jain, Ritesh Malik, Jim Schimdktke",Seed Funding,0.0
2017-07-11,2017,7,Crayon Data,Technology,Customer Engagement Platform,Delhi,Infosys co-founder Kris Gopalakrishnan,Seed Funding,0.0
2017-07-11,2017,7,DocTalk,Technology,Doctor Patient Communication platform,Mumbai,"Matrix Partners India, Khosla Ventures",Private Equity,5000000.0
2017-07-11,2017,7,CoveIoT,Technology,Wearable tech and Internet of Things platform,Bengaluru,"Titan Co Ltd, Tata Group’s watch and jewellery retailing firm",Private Equity,5000000.0
2017-08-11,2017,8,TalentEdge,Technology,Distance Education Learning Platform,Bengaluru,Lumis Partners,Private Equity,7600000.0
2017-08-11,2017,8,Fisdom,Finance,Mutual Fund Investment App,Bengaluru,Quona Capital Management,Private Equity,3000000.0
2017-08-11,2017,8,FarmLink,eCommerce,Online platform for Agricultural products,Mumbai,"Pioneering Ventures, Syngenta AG",Private Equity,3000000.0
2017-08-11,2017,8,OpenApp,Technology,IoT based Tech Startup,Bengaluru,"Axilor Ventures, Kumar Vembu",Private Equity,3600000.0
2017-09-11,2017,9,NoPaperForms,Technology,Enrolment Management Platform,Delhi,Info Edge,Seed Funding,872000.0
2017-09-11,2017,9,Tilite Technologies Pvt. Ltd,Technology,Saas based Corporate Travel Management Solution,Bengaluru,Matrix Partners,Seed Funding,0.0
2017-09-11,2017,9,Mobiliz AR,Technology,Augmented Reality based Tech platform,Bengaluru,"IDG Ventures, IDFC-Parampara Fund",Private Equity,0.0
2017-10-11,2017,10,Qubole,Technology,Big Data based analytics platform,Bengaluru,"Singtel, Innov8, Harmony Partners",Private Equity,25000000.0
2017-10-11,2017,10,Happily Unmarried,ECommerce,Online Gifting platform,Nw Delhi,Wipro Consumer Care,Private Equity,0.0
2017-11-13,2017,11,Universal Sportsbiz Pvt. Ltd,ECommerce,Celebrity fashion accessories and merchandise,Mumbai,Accel Partners,PrivateEquity,15000000.0
2017-11-14,2017,11,Hungry Foal,Ecommerce,Healthy & Nutrition based snacks online platform,Gurugram,GAIL India Ltd,Seed Funding,0.0
2017-11-14,2017,11,Active AI,Technology,AI based FinTech platform,Bengaluru,Vertex Ventures,Private Equity,8250000.0
2017-11-15,2017,11,Sumeru,Technology,Banking Software License Platform,Bengaluru,Undisclosed Investors,Seed Funding,900000.0
2017-11-15,2017,11,ElderAid Wellness,Health Care,Social Healthcare Enterprise,Bengaluru,Rugmini Menon,Angel Funding,0.0
2017-11-15,2017,11,Omnia Information,Technology,WiFi Analytics Platform,Delhi,Omidyar Network,Private Equity,3000000.0
2017-11-15,2017,11,Josh Talks,Inspiration,Storytelling platform,Gurugram,"Girish Mathrubootham, Apurva Chamaria, Rohit Chanana",Private Equity,0.0
2017-11-15,2017,11,Reniso,Technology,End-to-End property management for landlords living away,Delhi,"Nishit Sharma, Alok Srivastava",Seed Funding,0.0
2017-11-17,2017,11,Kanhaiya,Inspiration,Storytelling platform,Hyderabad,Undisclosed Investors,Seed/Angel Funding,200000.0
2017-11-17,2017,11,Perspectico,Technology,Placement preparation and career growth training platform,Delhi,"SSCBS Innovation, Incubation Foundation (SIIF)",Seed/Angel Funding,0.0
2017-11-20,2017,11,ONN Bikes,Technology,Self riding bike rental program,Mumbai,Z Nation Lab,Seed/Angel Funding,692000.0
2017-11-21,2017,11,Rapido,Technology,Bike and Taxi pooling online platform,Hyderabad,"Skycatcher Fund, Aravind Sanka",Seed/Angel Funding,329230.0
2017-11-21,2017,11,Heckyl,Technology,Big Data Analytics Platform,Mumbai,"Notion Capital, IDG Ventures",Private Equity,2700000.0
2017-11-21,2017,11,Nuvepro,Technology,Managed Cloud Environment Solutions,Mumbai,1Crowd,Seed/Angel Funding,400000.0
2017-11-21,2017,11,RedBook,Technology,AI based pharmacy drugs insights platform,Mumbai,"Vida Ventures, Dr. Aniruddha Malpani",Seed/Angel Funding,250000.0
2017-11-21,2017,11,Portea,Healthcare,Healthcare facilities at doorstep,Bengaluru,"Sabre Partners, MEMG CDC",Private Equity,26000000.0
2017-11-21,2017,11,Credit Mate,Technology,Vehicle loan approval platform,Mumbai,Paytm,Private Equity,0.0
2017-11-21,2017,11,Epiq Capital,Finance,Tech based investor firm,Mumbai,Global Institutional Investors,Private Equity,200000000.0
2017-11-22,2017,11,MiStay,Technology,Online Hotel Reservation Platform,Bengaluru,Axilor Ventures,Seed/Angel Funding,0.0
2017-11-23,2017,11,WittyFeed,Storytelling,Viral Content and storytelling platform,Indore,Sandeep Aggarwal,Seed/Angel Funding,0.0
2017-11-24,2017,11,IDG Ventures,Finance,Venture Capitalist,Bengaluru,Uniliver Ventures,Private Equity,10000000.0
2017-11-24,2017,11,TempGo,Technology,IoT and SaaS based transportation platform,Goa,Javelin StartupO Victory Fund,Seed/Angel Funding,250000.0
2017-11-27,2017,11,Edelweiss,Finance,Diversified Financial,Mumbai,Undisclosed investors,Private Equity,270000000.0
2017-11-27,2017,11,ERA,Technology,Identity management platform,Mumbai,Amit Patni,Seed/Angel Funding,39000.0
2017-11-27,2017,11,Smaaash,Technology,Virtual Reality based gaming platform,Mumbai,Sixth Sense Ventures,Private Equity,3800000.0
2017-11-28,2017,11,Chumbak,Lifestyle,Designer-led consumer products,Bengaluru,Gaja Capital,Private Equity,13000000.0
2017-11-28,2017,11,FR8,Technology,Online Truck aggregator platform,Chennai,IFMR Capital,Debt Funding,1500000.0
2017-11-28,2017,11,MobieFit,Healthcare,Health and fitness based mobile App,Goa,"NB Ventures, MediAssist",Seed/Angel Funding,1350000.0
2017-11-28,2017,11,Stanza Living,Technology,Student accommodation platform,Delhi,"Matrix PArtners, Accel",Private Equity,2000000.0
2017-01-12,2017,1,Strata Enviro,Technology,IoT based air pollution controller,Mumbai,Scale Minds,Private Equity,0.0
2017-05-12,2017,5,Dunzo,Technology,Daily Task Management Mobile App,Bengaluru,Google,Private Equity,12300000.0
2017-05-12,2017,5,Tata Housing,Real Estate,Residential Project ,Mumbai,Hines,Private Equity,23000000.0
2017-05-12,2017,5,HandyTrain,Technology,Mobile Learning Management Platform,Goa,NB Ventures,Private Equity,1000000.0
